-0.32642	-0.01221	-32.64160	-0.12207
-0.32495	-0.01221	-32.49512	-0.12207
-0.32178	-0.01221	-32.17773	-0.12207
-0.31909	-0.01221	-31.90918	-0.12207
-0.31616	-0.01221	-31.61621	-0.12207
-0.31372	-0.01221	-31.37207	-0.12207
-0.31079	-0.01221	-31.07910	-0.12207
-0.30884	-0.01221	-30.88379	-0.12207
-0.30737	-0.01221	-30.73730	-0.12207
-0.30322	-0.00977	-30.32227	-0.09766
-0.30078	-0.01221	-30.07813	-0.12207
-0.29907	-0.01221	-29.90723	-0.12207
-0.29639	-0.01221	-29.63867	-0.12207
-0.29272	-0.01221	-29.27246	-0.12207
-0.29150	-0.01221	-29.15039	-0.12207
-0.28857	-0.01221	-28.85742	-0.12207
-0.28516	-0.00977	-28.51563	-0.09766
-0.28296	-0.00977	-28.29590	-0.09766
-0.28101	-0.00977	-28.10059	-0.09766
-0.27710	-0.00977	-27.70996	-0.09766
-0.27588	-0.01221	-27.58789	-0.12207
-0.27368	-0.00977	-27.36816	-0.09766
-0.27124	-0.00977	-27.12402	-0.09766
-0.26807	-0.01221	-26.80664	-0.12207
-0.26489	-0.00977	-26.48926	-0.09766
-0.26196	-0.00977	-26.19629	-0.09766
-0.26050	-0.00732	-26.04980	-0.07324
-0.25732	-0.00977	-25.73242	-0.09766
-0.25586	-0.00977	-25.58594	-0.09766
-0.25269	-0.00977	-25.26855	-0.09766
-0.24854	-0.00977	-24.85352	-0.09766
-0.24805	-0.00977	-24.80469	-0.09766
-0.24487	-0.00977	-24.48730	-0.09766
-0.24243	-0.00977	-24.24316	-0.09766
-0.23926	-0.00977	-23.92578	-0.09766
-0.23682	-0.00977	-23.68164	-0.09766
-0.23535	-0.00977	-23.53516	-0.09766
-0.23169	-0.00732	-23.16895	-0.07324
-0.22900	-0.00732	-22.90039	-0.07324
-0.22534	-0.00977	-22.53418	-0.09766
-0.22461	-0.00732	-22.46094	-0.07324
-0.22168	-0.00732	-22.16797	-0.07324
-0.21997	-0.00977	-21.99707	-0.09766
-0.21582	-0.00977	-21.58203	-0.09766
-0.21362	-0.00732	-21.36230	-0.07324
-0.21191	-0.00732	-21.19141	-0.07324
-0.20898	-0.00732	-20.89844	-0.07324
-0.20703	-0.00732	-20.70313	-0.07324
-0.20288	-0.00732	-20.28809	-0.07324
-0.20142	-0.00732	-20.14160	-0.07324
-0.19824	-0.00732	-19.82422	-0.07324
-0.19580	-0.00977	-19.58008	-0.09766
-0.19360	-0.00732	-19.36035	-0.07324
-0.19043	-0.00732	-19.04297	-0.07324
-0.18896	-0.00732	-18.89648	-0.07324
-0.18506	-0.00732	-18.50586	-0.07324
-0.18311	-0.00732	-18.31055	-0.07324
-0.18115	-0.00732	-18.11523	-0.07324
-0.17822	-0.00732	-17.82227	-0.07324
-0.17480	-0.00732	-17.48047	-0.07324
-0.17310	-0.00732	-17.30957	-0.07324
-0.16943	-0.00732	-16.94336	-0.07324
-0.16772	-0.00732	-16.77246	-0.07324
-0.16553	-0.00488	-16.55273	-0.04883
-0.16187	-0.00488	-16.18652	-0.04883
-0.15942	-0.00732	-15.94238	-0.07324
-0.15845	-0.00488	-15.84473	-0.04883
-0.15405	-0.00488	-15.40527	-0.04883
-0.15308	-0.00488	-15.30762	-0.04883
-0.15015	-0.00488	-15.01465	-0.04883
-0.14746	-0.00488	-14.74609	-0.04883
-0.14355	-0.00732	-14.35547	-0.07324
