-0.32837	-0.17822	-32.83691	-1.78223
-0.32520	-0.17822	-32.51953	-1.78223
-0.32178	-0.17822	-32.17773	-1.78223
-0.31958	-0.17578	-31.95801	-1.75781
-0.31738	-0.17578	-31.73828	-1.75781
-0.31445	-0.17578	-31.44531	-1.75781
-0.31201	-0.17578	-31.20117	-1.75781
-0.30933	-0.17334	-30.93262	-1.73340
-0.30664	-0.17334	-30.66406	-1.73340
-0.30444	-0.17334	-30.44434	-1.73340
-0.30225	-0.17090	-30.22461	-1.70898
-0.29980	-0.17090	-29.98047	-1.70898
-0.29761	-0.17090	-29.76074	-1.70898
-0.29395	-0.16846	-29.39453	-1.68457
-0.29248	-0.16846	-29.24805	-1.68457
-0.28931	-0.16846	-28.93066	-1.68457
-0.28589	-0.16846	-28.58887	-1.68457
-0.28369	-0.16602	-28.36914	-1.66016
-0.28149	-0.16602	-28.14941	-1.66016
-0.27881	-0.16602	-27.88086	-1.66016
-0.27637	-0.16357	-27.63672	-1.63574
-0.27393	-0.16357	-27.39258	-1.63574
-0.27026	-0.16357	-27.02637	-1.63574
-0.26929	-0.16113	-26.92871	-1.61133
-0.26538	-0.16113	-26.53809	-1.61133
-0.26343	-0.16113	-26.34277	-1.61133
-0.26025	-0.16113	-26.02539	-1.61133
-0.25928	-0.16113	-25.92773	-1.61133
-0.25610	-0.15869	-25.61035	-1.58691
-0.25391	-0.15869	-25.39063	-1.58691
-0.24951	-0.15625	-24.95117	-1.56250
-0.24756	-0.15625	-24.75586	-1.56250
-0.24438	-0.15625	-24.43848	-1.56250
-0.24219	-0.15381	-24.21875	-1.53809
-0.23975	-0.15381	-23.97461	-1.53809
-0.23779	-0.15381	-23.77930	-1.53809
-0.23438	-0.15137	-23.43750	-1.51367
-0.23267	-0.15137	-23.26660	-1.51367
-0.22925	-0.15137	-22.92480	-1.51367
-0.22754	-0.14893	-22.75391	-1.48926
-0.22510	-0.14893	-22.50977	-1.48926
-0.22217	-0.14893	-22.21680	-1.48926
-0.21851	-0.14893	-21.85059	-1.48926
-0.21729	-0.14648	-21.72852	-1.46484
-0.21509	-0.14648	-21.50879	-1.46484
-0.21216	-0.14404	-21.21582	-1.44043
-0.20947	-0.14404	-20.94727	-1.44043
-0.20679	-0.14160	-20.67871	-1.41602
-0.20361	-0.14160	-20.36133	-1.41602
-0.20093	-0.14160	-20.09277	-1.41602
-0.19946	-0.13916	-19.94629	-1.39160
-0.19702	-0.13916	-19.70215	-1.39160
-0.19482	-0.13916	-19.48242	-1.39160
-0.19189	-0.13672	-19.18945	-1.36719
-0.18896	-0.13672	-18.89648	-1.36719
-0.18506	-0.13428	-18.50586	-1.34277
-0.18335	-0.13428	-18.33496	-1.34277
-0.18164	-0.13428	-18.16406	-1.34277
-0.17896	-0.13184	-17.89551	-1.31836
-0.17578	-0.13184	-17.57813	-1.31836
-0.17358	-0.12939	-17.35840	-1.29395
-0.17090	-0.12939	-17.08984	-1.29395
-0.16919	-0.12695	-16.91895	-1.26953
-0.16479	-0.12939	-16.47949	-1.29395
-0.16357	-0.12695	-16.35742	-1.26953
-0.15967	-0.12451	-15.96680	-1.24512
-0.15747	-0.12207	-15.74707	-1.22070
-0.15479	-0.12451	-15.47852	-1.24512
-0.15283	-0.12207	-15.28320	-1.22070
-0.15112	-0.11963	-15.11230	-1.19629
-0.14746	-0.11963	-14.74609	-1.19629
-0.14575	-0.11719	-14.57520	-1.17188
-0.14209	-0.11719	-14.20898	-1.17188
-0.14014	-0.11475	-14.01367	-1.14746
-0.13696	-0.11475	-13.69629	-1.14746
-0.13501	-0.11230	-13.50098	-1.12305
-0.13281	-0.10986	-13.28125	-1.09863
-0.12939	-0.10986	-12.93945	-1.09863
-0.12695	-0.10986	-12.69531	-1.09863
-0.12524	-0.10742	-12.52441	-1.07422
-0.12256	-0.10498	-12.25586	-1.04980
-0.12036	-0.10498	-12.03613	-1.04980
-0.11694	-0.10254	-11.69434	-1.02539
-0.11450	-0.10010	-11.45020	-1.00098
-0.11230	-0.10010	-11.23047	-1.00098
-0.10986	-0.09766	-10.98633	-0.97656
-0.10718	-0.09521	-10.71777	-0.95215
-0.10449	-0.09521	-10.44922	-0.95215
-0.10254	-0.09277	-10.25391	-0.92773
-0.09912	-0.09033	-9.91211	-0.90332
-0.09717	-0.09033	-9.71680	-0.90332
-0.09424	-0.08789	-9.42383	-0.87891
-0.09229	-0.08545	-9.22852	-0.85449
-0.08838	-0.08301	-8.83789	-0.83008
-0.08740	-0.08057	-8.74023	-0.80566
-0.08472	-0.08057	-8.47168	-0.80566
-0.08105	-0.07568	-8.10547	-0.75684
-0.07837	-0.07324	-7.83691	-0.73242
-0.07593	-0.07080	-7.59277	-0.70801
-0.07397	-0.06836	-7.39746	-0.68359
-0.07129	-0.06836	-7.12891	-0.68359
-0.06934	-0.06348	-6.93359	-0.63477
-0.06665	-0.06104	-6.66504	-0.61035
-0.06323	-0.05859	-6.32324	-0.58594
-0.06201	-0.05615	-6.20117	-0.56152
-0.05811	-0.05127	-5.81055	-0.51270
-0.05542	-0.04883	-5.54199	-0.48828
-0.05396	-0.04395	-5.39551	-0.43945
-0.05103	-0.03906	-5.10254	-0.39063
-0.04956	-0.03662	-4.95605	-0.36621
-0.04541	-0.03174	-4.54102	-0.31738
-0.04297	-0.02686	-4.29688	-0.26855
-0.04077	-0.02197	-4.07715	-0.21973
-0.03784	-0.01709	-3.78418	-0.17090
-0.03564	-0.00977	-3.56445	-0.09766
