-0.32715	-0.10254	-32.71484	-1.02539
-0.32471	-0.10254	-32.47070	-1.02539
-0.32080	-0.10010	-32.08008	-1.00098
-0.31982	-0.10010	-31.98242	-1.00098
-0.31567	-0.10010	-31.56738	-1.00098
-0.31445	-0.10010	-31.44531	-1.00098
-0.31128	-0.10010	-31.12793	-1.00098
-0.30908	-0.09766	-30.90820	-0.97656
-0.30664	-0.09766	-30.66406	-0.97656
-0.30322	-0.09766	-30.32227	-0.97656
-0.30103	-0.09766	-30.10254	-0.97656
-0.29883	-0.09521	-29.88281	-0.95215
-0.29639	-0.09766	-29.63867	-0.97656
-0.29443	-0.09521	-29.44336	-0.95215
-0.29199	-0.09521	-29.19922	-0.95215
-0.28735	-0.09521	-28.73535	-0.95215
-0.28687	-0.09521	-28.68652	-0.95215
-0.28271	-0.09521	-28.27148	-0.95215
-0.28101	-0.09277	-28.10059	-0.92773
-0.27759	-0.09277	-27.75879	-0.92773
-0.27515	-0.09521	-27.51465	-0.95215
-0.27246	-0.09277	-27.24609	-0.92773
-0.27051	-0.09277	-27.05078	-0.92773
-0.26831	-0.09277	-26.83105	-0.92773
-0.26489	-0.09277	-26.48926	-0.92773
-0.26367	-0.09033	-26.36719	-0.90332
-0.26074	-0.09033	-26.07422	-0.90332
-0.25806	-0.09033	-25.80566	-0.90332
-0.25513	-0.09033	-25.51270	-0.90332
-0.25195	-0.09033	-25.19531	-0.90332
-0.24902	-0.09033	-24.90234	-0.90332
-0.24756	-0.09033	-24.75586	-0.90332
-0.24512	-0.09033	-24.51172	-0.90332
-0.24219	-0.08789	-24.21875	-0.87891
-0.24072	-0.08789	-24.07227	-0.87891
-0.23657	-0.08545	-23.65723	-0.85449
-0.23462	-0.08545	-23.46191	-0.85449
-0.23218	-0.08545	-23.21777	-0.85449
-0.22925	-0.08545	-22.92480	-0.85449
-0.22705	-0.08545	-22.70508	-0.85449
-0.22412	-0.08545	-22.41211	-0.85449
-0.22095	-0.08301	-22.09473	-0.83008
-0.22021	-0.08301	-22.02148	-0.83008
-0.21704	-0.08301	-21.70410	-0.83008
-0.21436	-0.08301	-21.43555	-0.83008
-0.21167	-0.08057	-21.16699	-0.80566
-0.20947	-0.08057	-20.94727	-0.80566
-0.20728	-0.08057	-20.72754	-0.80566
-0.20410	-0.08057	-20.41016	-0.80566
-0.20142	-0.08057	-20.14160	-0.80566
-0.19824	-0.07813	-19.82422	-0.78125
-0.19580	-0.07813	-19.58008	-0.78125
-0.19360	-0.07813	-19.36035	-0.78125
-0.19092	-0.07813	-19.09180	-0.78125
-0.18921	-0.07568	-18.92090	-0.75684
-0.18677	-0.07568	-18.67676	-0.75684
-0.18335	-0.07568	-18.33496	-0.75684
-0.18115	-0.07568	-18.11523	-0.75684
-0.17847	-0.07324	-17.84668	-0.73242
-0.17676	-0.07324	-17.67578	-0.73242
-0.17310	-0.07324	-17.30957	-0.73242
-0.17090	-0.07324	-17.08984	-0.73242
-0.16846	-0.07324	-16.84570	-0.73242
-0.16577	-0.07080	-16.57715	-0.70801
-0.16187	-0.07080	-16.18652	-0.70801
-0.16016	-0.07080	-16.01563	-0.70801
-0.15771	-0.06836	-15.77148	-0.68359
-0.15454	-0.06836	-15.45410	-0.68359
-0.15186	-0.06836	-15.18555	-0.68359
-0.14990	-0.06836	-14.99023	-0.68359
-0.14795	-0.06592	-14.79492	-0.65918
-0.14502	-0.06592	-14.50195	-0.65918
-0.14282	-0.06348	-14.28223	-0.63477
-0.14063	-0.06348	-14.06250	-0.63477
-0.13818	-0.06348	-13.81836	-0.63477
-0.13574	-0.06348	-13.57422	-0.63477
-0.13281	-0.06104	-13.28125	-0.61035
-0.12988	-0.06104	-12.98828	-0.61035
-0.12769	-0.06104	-12.76855	-0.61035
-0.12476	-0.05859	-12.47559	-0.58594
-0.12134	-0.05859	-12.13379	-0.58594
-0.11987	-0.05859	-11.98730	-0.58594
-0.11597	-0.05615	-11.59668	-0.56152
-0.11499	-0.05615	-11.49902	-0.56152
-0.11182	-0.05371	-11.18164	-0.53711
-0.11011	-0.05371	-11.01074	-0.53711
-0.10742	-0.05127	-10.74219	-0.51270
-0.10498	-0.05127	-10.49805	-0.51270
-0.10132	-0.05127	-10.13184	-0.51270
-0.09937	-0.04883	-9.93652	-0.48828
-0.09595	-0.04883	-9.59473	-0.48828
