-0.32715	-0.12939	-32.71484	-1.29395
-0.32495	-0.12939	-32.49512	-1.29395
-0.32129	-0.12695	-32.12891	-1.26953
-0.31982	-0.12695	-31.98242	-1.26953
-0.31641	-0.12695	-31.64063	-1.26953
-0.31396	-0.12451	-31.39648	-1.24512
-0.31104	-0.12695	-31.10352	-1.26953
-0.30859	-0.12451	-30.85938	-1.24512
-0.30762	-0.12695	-30.76172	-1.26953
-0.30322	-0.12451	-30.32227	-1.24512
-0.30200	-0.12451	-30.20020	-1.24512
-0.29761	-0.12207	-29.76074	-1.22070
-0.29663	-0.12207	-29.66309	-1.22070
-0.29370	-0.12207	-29.37012	-1.22070
-0.29053	-0.11963	-29.05273	-1.19629
-0.28809	-0.12207	-28.80859	-1.22070
-0.28589	-0.12207	-28.58887	-1.22070
-0.28296	-0.11963	-28.29590	-1.19629
-0.28052	-0.11963	-28.05176	-1.19629
-0.27881	-0.11963	-27.88086	-1.19629
-0.27539	-0.11963	-27.53906	-1.19629
-0.27368	-0.11963	-27.36816	-1.19629
-0.27026	-0.11719	-27.02637	-1.17188
-0.26782	-0.11719	-26.78223	-1.17188
-0.26563	-0.11475	-26.56250	-1.14746
-0.26367	-0.11475	-26.36719	-1.14746
-0.26025	-0.11475	-26.02539	-1.14746
-0.25879	-0.11475	-25.87891	-1.14746
-0.25586	-0.11475	-25.58594	-1.14746
-0.25317	-0.11475	-25.31738	-1.14746
-0.24976	-0.11475	-24.97559	-1.14746
-0.24707	-0.11230	-24.70703	-1.12305
-0.24512	-0.11230	-24.51172	-1.12305
-0.24243	-0.10986	-24.24316	-1.09863
-0.23901	-0.10986	-23.90137	-1.09863
-0.23804	-0.10986	-23.80371	-1.09863
-0.23535	-0.10986	-23.53516	-1.09863
-0.23291	-0.10986	-23.29102	-1.09863
-0.23047	-0.10742	-23.04688	-1.07422
-0.22656	-0.10742	-22.65625	-1.07422
-0.22485	-0.10742	-22.48535	-1.07422
-0.22192	-0.10742	-22.19238	-1.07422
