-0.32666	-0.02441	-32.66602	-0.24414
-0.32471	-0.02441	-32.47070	-0.24414
-0.32227	-0.02686	-32.22656	-0.26855
-0.31934	-0.02441	-31.93359	-0.24414
-0.31714	-0.02441	-31.71387	-0.24414
-0.31372	-0.02441	-31.37207	-0.24414
-0.31226	-0.02441	-31.22559	-0.24414
-0.30957	-0.02441	-30.95703	-0.24414
-0.30664	-0.02441	-30.66406	-0.24414
-0.30469	-0.02441	-30.46875	-0.24414
-0.30151	-0.02441	-30.15137	-0.24414
-0.29858	-0.02441	-29.85840	-0.24414
-0.29614	-0.02441	-29.61426	-0.24414
-0.29468	-0.02197	-29.46777	-0.21973
-0.29126	-0.02441	-29.12598	-0.24414
-0.28833	-0.02441	-28.83301	-0.24414
-0.28735	-0.02441	-28.73535	-0.24414
-0.28369	-0.02441	-28.36914	-0.24414
-0.28198	-0.02197	-28.19824	-0.21973
-0.27783	-0.02197	-27.78320	-0.21973
-0.27686	-0.02197	-27.68555	-0.21973
-0.27368	-0.02197	-27.36816	-0.21973
-0.27002	-0.02197	-27.00195	-0.21973
-0.26880	-0.02197	-26.87988	-0.21973
-0.26514	-0.02197	-26.51367	-0.21973
-0.26343	-0.02197	-26.34277	-0.21973
-0.26050	-0.02197	-26.04980	-0.21973
-0.25830	-0.02197	-25.83008	-0.21973
-0.25513	-0.02197	-25.51270	-0.21973
-0.25391	-0.02197	-25.39063	-0.21973
-0.25000	-0.02197	-25.00000	-0.21973
-0.24854	-0.02197	-24.85352	-0.21973
-0.24536	-0.02197	-24.53613	-0.21973
-0.24341	-0.02197	-24.34082	-0.21973
-0.24023	-0.02197	-24.02344	-0.21973
-0.23828	-0.02197	-23.82813	-0.21973
-0.23535	-0.01953	-23.53516	-0.19531
-0.23193	-0.02197	-23.19336	-0.21973
-0.22949	-0.01953	-22.94922	-0.19531
-0.22827	-0.01953	-22.82715	-0.19531
-0.22510	-0.02197	-22.50977	-0.21973
-0.22290	-0.01953	-22.29004	-0.19531
-0.21899	-0.01953	-21.89941	-0.19531
-0.21655	-0.01953	-21.65527	-0.19531
-0.21460	-0.01953	-21.45996	-0.19531
-0.21094	-0.01953	-21.09375	-0.19531
-0.20874	-0.01953	-20.87402	-0.19531
-0.20703	-0.01953	-20.70313	-0.19531
-0.20459	-0.01953	-20.45898	-0.19531
-0.20190	-0.01953	-20.19043	-0.19531
-0.19873	-0.01709	-19.87305	-0.17090
-0.19653	-0.01709	-19.65332	-0.17090
-0.19385	-0.01709	-19.38477	-0.17090
-0.19092	-0.01709	-19.09180	-0.17090
-0.18848	-0.01953	-18.84766	-0.19531
-0.18677	-0.01709	-18.67676	-0.17090
-0.18433	-0.01709	-18.43262	-0.17090
-0.18188	-0.01709	-18.18848	-0.17090
-0.17773	-0.01709	-17.77344	-0.17090
-0.17554	-0.01709	-17.55371	-0.17090
-0.17310	-0.01709	-17.30957	-0.17090
-0.17090	-0.01709	-17.08984	-0.17090
-0.16821	-0.01709	-16.82129	-0.17090
-0.16602	-0.01709	-16.60156	-0.17090
-0.16357	-0.01709	-16.35742	-0.17090
-0.16089	-0.01465	-16.08887	-0.14648
-0.15747	-0.01709	-15.74707	-0.17090
-0.15576	-0.01465	-15.57617	-0.14648
-0.15332	-0.01465	-15.33203	-0.14648
-0.15088	-0.01465	-15.08789	-0.14648
-0.14868	-0.01465	-14.86816	-0.14648
-0.14404	-0.01465	-14.40430	-0.14648
-0.14258	-0.01465	-14.25781	-0.14648
-0.14087	-0.01465	-14.08691	-0.14648
-0.13745	-0.01465	-13.74512	-0.14648
-0.13574	-0.01465	-13.57422	-0.14648
-0.13159	-0.01465	-13.15918	-0.14648
-0.13110	-0.01465	-13.11035	-0.14648
-0.12671	-0.01465	-12.67090	-0.14648
