-0.32788	-0.03906	-32.78809	-0.39063
-0.32544	-0.03906	-32.54395	-0.39063
-0.32227	-0.03906	-32.22656	-0.39063
-0.31982	-0.03906	-31.98242	-0.39063
-0.31714	-0.03906	-31.71387	-0.39063
-0.31567	-0.03906	-31.56738	-0.39063
-0.31177	-0.03906	-31.17676	-0.39063
-0.30933	-0.03662	-30.93262	-0.36621
-0.30811	-0.03906	-30.81055	-0.39063
-0.30493	-0.03662	-30.49316	-0.36621
-0.30127	-0.03662	-30.12695	-0.36621
-0.30005	-0.03662	-30.00488	-0.36621
-0.29663	-0.03662	-29.66309	-0.36621
-0.29321	-0.03662	-29.32129	-0.36621
-0.29272	-0.03662	-29.27246	-0.36621
-0.28809	-0.03662	-28.80859	-0.36621
-0.28638	-0.03662	-28.63770	-0.36621
-0.28418	-0.03662	-28.41797	-0.36621
-0.28125	-0.03662	-28.12500	-0.36621
-0.27832	-0.03662	-27.83203	-0.36621
-0.27637	-0.03418	-27.63672	-0.34180
-0.27368	-0.03662	-27.36816	-0.36621
-0.26953	-0.03662	-26.95313	-0.36621
-0.26831	-0.03418	-26.83105	-0.34180
-0.26587	-0.03418	-26.58691	-0.34180
-0.26465	-0.03418	-26.46484	-0.34180
-0.26050	-0.03418	-26.04980	-0.34180
-0.25830	-0.03418	-25.83008	-0.34180
-0.25562	-0.03418	-25.56152	-0.34180
-0.25342	-0.03418	-25.34180	-0.34180
-0.25122	-0.03418	-25.12207	-0.34180
-0.24878	-0.03418	-24.87793	-0.34180
-0.24512	-0.03418	-24.51172	-0.34180
-0.24243	-0.03418	-24.24316	-0.34180
-0.24048	-0.03418	-24.04785	-0.34180
-0.23706	-0.03418	-23.70605	-0.34180
-0.23462	-0.03418	-23.46191	-0.34180
-0.23291	-0.03174	-23.29102	-0.31738
-0.23022	-0.03174	-23.02246	-0.31738
-0.22803	-0.03174	-22.80273	-0.31738
-0.22583	-0.03174	-22.58301	-0.31738
-0.22339	-0.03174	-22.33887	-0.31738
-0.22070	-0.03174	-22.07031	-0.31738
-0.21777	-0.02930	-21.77734	-0.29297
-0.21484	-0.03174	-21.48438	-0.31738
-0.21289	-0.03174	-21.28906	-0.31738
-0.21021	-0.03174	-21.02051	-0.31738
-0.20752	-0.03174	-20.75195	-0.31738
-0.20532	-0.02930	-20.53223	-0.29297
-0.20239	-0.02930	-20.23926	-0.29297
-0.19922	-0.02930	-19.92188	-0.29297
-0.19727	-0.02930	-19.72656	-0.29297
-0.19482	-0.02930	-19.48242	-0.29297
-0.19165	-0.02930	-19.16504	-0.29297
-0.18921	-0.02930	-18.92090	-0.29297
-0.18677	-0.02930	-18.67676	-0.29297
-0.18457	-0.02930	-18.45703	-0.29297
-0.18188	-0.02930	-18.18848	-0.29297
-0.17896	-0.02930	-17.89551	-0.29297
-0.17651	-0.02686	-17.65137	-0.26855
-0.17383	-0.02930	-17.38281	-0.29297
-0.17114	-0.02686	-17.11426	-0.26855
-0.16919	-0.02686	-16.91895	-0.26855
-0.16602	-0.02686	-16.60156	-0.26855
-0.16479	-0.02686	-16.47949	-0.26855
-0.16162	-0.02686	-16.16211	-0.26855
-0.15820	-0.02686	-15.82031	-0.26855
-0.15649	-0.02686	-15.64941	-0.26855
-0.15332	-0.02686	-15.33203	-0.26855
-0.15015	-0.02686	-15.01465	-0.26855
-0.14795	-0.02686	-14.79492	-0.26855
-0.14624	-0.02441	-14.62402	-0.24414
-0.14380	-0.02441	-14.37988	-0.24414
-0.14087	-0.02441	-14.08691	-0.24414
-0.13818	-0.02441	-13.81836	-0.24414
-0.13647	-0.02441	-13.64746	-0.24414
-0.13330	-0.02441	-13.33008	-0.24414
-0.12988	-0.02441	-12.98828	-0.24414
-0.12793	-0.02441	-12.79297	-0.24414
-0.12598	-0.02441	-12.59766	-0.24414
-0.12231	-0.02441	-12.23145	-0.24414
-0.12036	-0.02441	-12.03613	-0.24414
-0.11694	-0.02197	-11.69434	-0.21973
-0.11548	-0.02197	-11.54785	-0.21973
-0.11206	-0.02197	-11.20605	-0.21973
-0.11084	-0.02197	-11.08398	-0.21973
-0.10815	-0.02197	-10.81543	-0.21973
-0.10474	-0.02441	-10.47363	-0.24414
-0.10303	-0.02197	-10.30273	-0.21973
-0.09912	-0.02197	-9.91211	-0.21973
-0.09692	-0.02197	-9.69238	-0.21973
-0.09424	-0.01953	-9.42383	-0.19531
-0.09106	-0.01953	-9.10645	-0.19531
-0.09009	-0.01953	-9.00879	-0.19531
-0.08643	-0.01953	-8.64258	-0.19531
-0.08374	-0.01953	-8.37402	-0.19531
-0.08203	-0.01953	-8.20313	-0.19531
-0.07910	-0.01709	-7.91016	-0.17090
-0.07568	-0.01709	-7.56836	-0.17090
-0.07446	-0.01709	-7.44629	-0.17090
-0.07129	-0.01709	-7.12891	-0.17090
-0.06958	-0.01709	-6.95801	-0.17090
-0.06665	-0.01709	-6.66504	-0.17090
-0.06494	-0.01465	-6.49414	-0.14648
-0.06104	-0.01465	-6.10352	-0.14648
-0.05737	-0.01465	-5.73730	-0.14648
-0.05566	-0.01465	-5.56641	-0.14648
-0.05347	-0.01465	-5.34668	-0.14648
-0.05127	-0.01221	-5.12695	-0.12207
-0.04834	-0.01221	-4.83398	-0.12207
-0.04565	-0.01221	-4.56543	-0.12207
-0.04419	-0.01221	-4.41895	-0.12207
-0.04102	-0.01221	-4.10156	-0.12207
-0.03760	-0.00977	-3.75977	-0.09766
-0.03662	-0.00977	-3.66211	-0.09766
-0.03247	-0.00732	-3.24707	-0.07324
-0.03101	-0.00732	-3.10059	-0.07324
-0.02856	-0.00488	-2.85645	-0.04883
-0.02588	-0.00244	-2.58789	-0.02441
-0.02393	0.00000	-2.39258	0.00000
-0.02026	0.00488	-2.02637	0.04883
-0.01782	0.00732	-1.78223	0.07324
-0.01611	0.01221	-1.61133	0.12207
-0.01270	0.01953	-1.26953	0.19531
-0.01025	0.02686	-1.02539	0.26855
-0.00830	0.03662	-0.83008	0.36621
